time, r_des, r_act, th_des, th_act,dr_des, dr_act, dth_des, dth_act, tau_HAA, tau_HFE, tau_KFE, phase, event, touch 
0.1907,0.3536,0.334553,1.90809,1.52553,0.112794,0.0255375,0,2.34152,0,127.708,-8.23102,2,0,0
0.1908,0.3536,0.334508,1.90809,1.52656,0.112794,0.0262669,0,2.30926,0,127.823,-8.32905,2,0,0
0.1909,0.3536,0.334464,1.90809,1.5276,0.112794,0.0269832,0,2.27695,0,127.934,-8.4272,2,0,0
0.191,0.3536,0.334421,1.90809,1.52865,0.112794,0.0276863,0,2.24461,0,128.043,-8.52512,2,0,0
0.1911,0.3536,0.334378,1.90809,1.52971,0.112794,0.0283764,0,2.21223,0,128.148,-8.62257,2,0,0
0.1912,0.3536,0.334336,1.90809,1.53078,0.112794,0.0290537,0,2.17981,0,128.25,-8.72001,2,0,0
0.1913,0.3536,0.334294,1.90809,1.53186,0.112794,0.0297181,0,2.14735,0,128.349,-8.81712,2,0,0
0.1914,0.3536,0.334253,1.90809,1.53294,0.112794,0.0303698,0,2.11485,0,128.445,-8.91391,2,0,0
0.1915,0.3536,0.334213,1.90809,1.53404,0.112794,0.031009,0,2.08231,0,128.538,-9.01047,2,0,0
0.1916,0.3536,0.334173,1.90809,1.53514,0.112794,0.0316357,0,2.04974,0,128.627,-9.10667,2,0,0
0.1917,0.3536,0.334133,1.90809,1.53626,0.112794,0.0322501,0,2.01713,0,128.714,-9.20278,2,0,0
0.1918,0.3536,0.334094,1.90809,1.53738,0.112794,0.0328522,0,1.98448,0,128.798,-9.29825,2,0,0
0.1919,0.3536,0.334056,1.90809,1.53851,0.112794,0.0334421,0,1.9518,0,128.878,-9.39362,2,0,0
0.192,0.3536,0.334018,1.90809,1.53965,0.112794,0.03402,0,1.91908,0,128.956,-9.48855,2,0,0
0.1921,0.3536,0.333981,1.90809,1.54079,0.112794,0.0345859,0,1.88633,0,129.03,-9.5832,2,0,0
0.1922,0.3536,0.333945,1.90809,1.54195,0.112794,0.0351399,0,1.85354,0,129.102,-9.67734,2,0,0
0.1923,0.3536,0.333909,1.90809,1.54311,0.112794,0.0356823,0,1.82072,0,129.17,-9.77105,2,0,0
0.1924,0.3536,0.333873,1.90809,1.54429,0.112794,0.0362129,0,1.78786,0,129.236,-9.86443,2,0,0
0.1925,0.3536,0.333839,1.90809,1.54547,0.112794,0.036732,0,1.75498,0,129.298,-9.95741,2,0,0
0.1926,0.3536,0.333804,1.90809,1.54666,0.112794,0.0372397,0,1.72206,0,129.358,-10.05,2,0,0
0.1927,0.3536,0.333771,1.90809,1.54786,0.112794,0.0377361,0,1.68911,0,129.414,-10.1423,2,0,0
0.1928,0.3536,0.333738,1.90809,1.54906,0.112794,0.0382212,0,1.65613,0,129.468,-10.2339,2,0,0
0.1929,0.3536,0.333705,1.90809,1.55028,0.112794,0.0386952,0,1.62311,0,129.518,-10.325,2,0,0
0.193,0.3536,0.333674,1.90809,1.5515,0.112794,0.0391581,0,1.59008,0,129.566,-10.4158,2,0,0
0.1931,0.3536,0.333642,1.90809,1.55274,0.112794,0.0396101,0,1.55701,0,129.61,-10.5062,2,0,0
0.1932,0.3536,0.333612,1.90809,1.55398,0.112794,0.0400513,0,1.52391,0,129.652,-10.5959,2,0,0
0.1933,0.3536,0.333581,1.90809,1.55523,0.112794,0.0404818,0,1.49079,0,129.69,-10.6853,2,0,0
0.1934,0.3536,0.333552,1.90809,1.55648,0.112794,0.0409016,0,1.45764,0,129.725,-10.7743,2,0,0
0.1935,0.3536,0.333523,1.90809,1.55775,0.112794,0.0413109,0,1.42446,0,129.758,-10.8625,2,0,0
0.1936,0.3536,0.333495,1.90809,1.55902,0.112794,0.0417098,0,1.39126,0,129.788,-10.9501,2,0,0
0.1937,0.3536,0.333467,1.90809,1.5603,0.112794,0.0420984,0,1.35804,0,129.814,-11.0375,2,0,0
0.1938,0.3536,0.33344,1.90809,1.56159,0.112794,0.0424767,0,1.3248,0,129.838,-11.1242,2,0,0
0.1939,0.3536,0.333414,1.90809,1.56289,0.112794,0.042845,0,1.29153,0,129.858,-11.2106,2,0,0
0.194,0.3536,0.333388,1.90809,1.5642,0.112794,0.0432032,0,1.25824,0,129.876,-11.2961,2,0,0
0.1941,0.3536,0.333362,1.90809,1.56551,0.112794,0.0435515,0,1.22493,0,129.89,-11.3812,2,0,0
0.1942,0.3536,0.333338,1.90809,1.56683,0.112794,0.0438901,0,1.1916,0,129.902,-11.4659,2,0,0
0.1943,0.3536,0.333314,1.90809,1.56816,0.112794,0.0442189,0,1.15825,0,129.91,-11.55,2,0,0
0.1944,0.3536,0.33329,1.90809,1.5695,0.112794,0.0445382,0,1.12488,0,129.916,-11.6333,2,0,0
0.1945,0.3536,0.333267,1.90809,1.57085,0.112794,0.0448479,0,1.0915,0,129.918,-11.716,2,0,0
0.1946,0.3536,0.333245,1.90809,1.5722,0.112794,0.0451483,0,1.0581,0,129.918,-11.7984,2,0,0
0.1947,0.3536,0.333223,1.90809,1.57356,0.112794,0.0454394,0,1.02469,0,129.914,-11.88,2,0,0
0.1948,0.3536,0.333202,1.90809,1.57493,0.112794,0.0457219,0,0.991256,0,129.908,-11.9611,2,0,0
0.1949,0.3536,0.333182,1.90809,1.57631,0.112794,0.0459966,0,0.957809,0,129.898,-12.0416,2,0,0
0.195,0.3536,0.333162,1.90809,1.57769,0.112794,0.0462677,0,0.924339,0,129.886,-12.1213,2,0,0
0.1951,0.3536,0.333143,1.90809,1.57909,0.112794,0.0465389,0,0.890838,0,129.871,-12.2002,2,0,0
0.1952,0.3536,0.333124,1.90809,1.58049,0.112794,0.0468102,0,0.857307,0,129.853,-12.2783,2,0,0
0.1953,0.3536,0.333106,1.90809,1.5819,0.112794,0.0470816,0,0.82375,0,129.832,-12.3552,2,0,0
0.1954,0.3536,0.333089,1.90809,1.58331,0.112794,0.047353,0,0.790168,0,129.809,-12.4309,2,0,0
0.1955,0.3536,0.333072,1.90809,1.58474,0.112794,0.0476245,0,0.756562,0,129.783,-12.5058,2,0,0
0.1956,0.3536,0.333056,1.90809,1.58617,0.112794,0.047896,0,0.722937,0,129.754,-12.5796,2,0,0
0.1957,0.3536,0.33304,1.90809,1.58761,0.112794,0.0481675,0,0.689291,0,129.722,-12.6525,2,0,0
0.1958,0.3536,0.333025,1.90809,1.58905,0.112794,0.0484391,0,0.655628,0,129.688,-12.7243,2,0,0
0.1959,0.3536,0.333011,1.90809,1.59051,0.112794,0.0487107,0,0.62195,0,129.65,-12.7953,2,0,0
0.196,0.3536,0.332997,1.90809,1.59197,0.112794,0.048982,0,0.588259,0,129.61,-12.8652,2,0,0
0.1961,0.3536,0.332984,1.90809,1.59344,0.112794,0.0492532,0,0.554555,0,129.567,-12.934,2,0,0
0.1962,0.3536,0.332971,1.90809,1.59492,0.112794,0.0495245,0,0.520842,0,129.521,-13.0019,2,0,0
0.1963,0.3536,0.33296,1.90809,1.5964,0.112794,0.0497958,0,0.487121,0,129.472,-13.0692,2,0,0
0.1964,0.3536,0.332948,1.90809,1.59789,0.112794,0.0500671,0,0.453392,0,129.42,-13.1353,2,0,0
0.1965,0.3536,0.332938,1.90809,1.59939,0.112794,0.0503384,0,0.419658,0,129.366,-13.2006,2,0,0
0.1966,0.3536,0.332928,1.90809,1.6009,0.112794,0.0506096,0,0.385921,0,129.308,-13.2648,2,0,0
0.1967,0.3536,0.332918,1.90809,1.60241,0.112794,0.0508808,0,0.352182,0,129.247,-13.3283,2,0,0
0.1968,0.3536,0.332909,1.90809,1.60393,0.112794,0.051152,0,0.318443,0,129.183,-13.3907,2,0,0
0.1969,0.3536,0.332901,1.90809,1.60546,0.112794,0.0514231,0,0.284705,0,129.117,-13.4524,2,0,0
0.197,0.3536,0.332894,1.90809,1.607,0.112794,0.0516942,0,0.25097,0,129.047,-13.5132,2,0,0
0.1971,0.3536,0.332887,1.90809,1.60854,0.112794,0.0519652,0,0.21724,0,128.974,-13.5731,2,0,0
0.1972,0.3536,0.33288,1.90809,1.61009,0.112794,0.0522361,0,0.183516,0,128.898,-13.6319,2,0,0
0.1973,0.3536,0.332875,1.90809,1.61165,0.112794,0.052507,0,0.149799,0,128.819,-13.6904,2,0,0
0.1974,0.3536,0.332869,1.90809,1.61321,0.112794,0.0527777,0,0.116092,0,128.737,-13.7476,2,0,0
0.1975,0.3536,0.332865,1.90809,1.61479,0.112794,0.0530484,0,0.0823947,0,128.651,-13.8041,2,0,0
0.1976,0.3536,0.332861,1.90809,1.61637,0.112794,0.053319,0,0.0487098,0,128.563,-13.8598,2,0,0
0.1977,0.3536,0.332858,1.90809,1.61795,0.112794,0.0535895,0,0.0150384,0,128.471,-13.9146,2,0,0
0.1978,0.3536,0.332855,1.90809,1.61955,0.112794,0.0538599,0,-0.0186178,0,128.376,-13.9685,2,0,0
0.1979,0.3536,0.332853,1.90809,1.62115,0.112794,0.0541301,0,-0.0522582,0,128.278,-14.022,2,0,0
0.198,0.3536,0.332852,1.90809,1.62275,0.112794,0.0544002,0,-0.0858809,0,128.177,-14.0744,2,0,0
0.1981,0.3536,0.332851,1.90809,1.62437,0.112794,0.0546702,0,-0.119484,0,128.072,-14.126,2,0,0
0.1982,0.3536,0.332851,1.90809,1.62599,0.112794,0.0549401,0,-0.153068,0,127.965,-14.1769,2,0,0
0.1983,0.3536,0.332851,1.90809,1.62762,0.112794,0.0552098,0,-0.18663,0,127.854,-14.2272,2,0,0
0.1984,0.3536,0.332852,1.90809,1.62925,0.112794,0.0554794,0,-0.220169,0,127.739,-14.2766,2,0,0
0.1985,0.3536,0.332854,1.90809,1.6309,0.112794,0.0557488,0,-0.253684,0,127.622,-14.3251,2,0,0
0.1986,0.3536,0.332856,1.90809,1.63255,0.112794,0.056018,0,-0.287173,0,127.501,-14.3733,2,0,0
0.1987,0.3536,0.332859,1.90809,1.6342,0.112794,0.056287,0,-0.320636,0,127.377,-14.4203,2,0,0
0.1988,0.3536,0.332862,1.90809,1.63586,0.112794,0.0565559,0,-0.354072,0,127.249,-14.4668,2,0,0
0.1989,0.3536,0.332866,1.90809,1.63753,0.112794,0.0568246,0,-0.387478,0,127.118,-14.5126,2,0,0
0.199,0.3536,0.332871,1.90809,1.63921,0.112794,0.0570931,0,-0.420854,0,126.984,-14.5577,2,0,0
0.1991,0.3536,0.332876,1.90809,1.6409,0.112794,0.0573614,0,-0.454199,0,126.847,-14.6021,2,0,0
0.1992,0.3536,0.332882,1.90809,1.64259,0.112794,0.0576295,0,-0.487512,0,126.706,-14.6458,2,0,0
0.1993,0.3536,0.332889,1.90809,1.64428,0.112794,0.0578973,0,-0.520791,0,126.561,-14.6889,2,0,0
0.1994,0.3536,0.332896,1.90809,1.64599,0.112794,0.058165,0,-0.554036,0,126.413,-14.7312,2,0,0
0.1995,0.3536,0.332904,1.90809,1.6477,0.112794,0.0584324,0,-0.587245,0,126.262,-14.7728,2,0,0
0.1996,0.3536,0.332912,1.90809,1.64941,0.112794,0.0586996,0,-0.620418,0,126.108,-14.8141,2,0,0
0.1997,0.3536,0.332921,1.90809,1.65114,0.112794,0.0589665,0,-0.653553,0,125.95,-14.8545,2,0,0
0.1998,0.3536,0.33293,1.90809,1.65287,0.112794,0.0592332,0,-0.686649,0,125.788,-14.8941,2,0,0
0.1999,0.3536,0.332941,1.90809,1.65461,0.112794,0.0594997,0,-0.719705,0,125.623,-14.9334,2,0,0
0.2,0.3536,0.332951,1.90809,1.65635,0.112794,0.0597659,0,-0.752721,0,125.455,-14.9718,2,0,0
0.2001,0.3536,0.332963,1.90809,1.6581,0.112794,0.0600318,0,-0.785696,0,125.283,-15.01,2,0,0
0.2002,0.3536,0.332975,1.90809,1.65986,0.112794,0.0602975,0,-0.818628,0,125.108,-15.0472,2,0,0
0.2003,0.3536,0.332987,1.90809,1.66162,0.112794,0.0605628,0,-0.851516,0,124.929,-15.0839,2,0,0
0.2004,0.3536,0.333,1.90809,1.66339,0.112794,0.0608279,0,-0.884361,0,124.747,-15.1203,2,0,0
0.2005,0.3536,0.333014,1.90809,1.66517,0.112794,0.0610927,0,-0.91716,0,124.561,-15.156,2,0,0
0.2006,0.3536,0.333029,1.90809,1.66695,0.112794,0.0613572,0,-0.949914,0,124.371,-15.1907,2,0,0
0.2007,0.3536,0.333043,1.90809,1.66874,0.112794,0.0616213,0,-0.98262,0,124.178,-15.2253,2,0,0
0.2008,0.3536,0.333059,1.90809,1.67054,0.112794,0.0618852,0,-1.01528,0,123.982,-15.2593,2,0,0
0.2009,0.3536,0.333075,1.90809,1.67234,0.112794,0.0621488,0,-1.04789,0,123.782,-15.2927,2,0,0
0.201,0.3536,0.333092,1.90809,1.67415,0.112794,0.062412,0,-1.08045,0,123.579,-15.3257,2,0,0
0.2011,0.3536,0.333109,1.90809,1.67596,0.112794,0.0626749,0,-1.11296,0,123.371,-15.3581,2,0,0
0.2012,0.3536,0.333127,1.90809,1.67779,0.112794,0.0629374,0,-1.14542,0,123.161,-15.3898,2,0,0
0.2013,0.3536,0.333146,1.90809,1.67961,0.112794,0.0631997,0,-1.17783,0,122.947,-15.4211,2,0,0
0.2014,0.3536,0.333165,1.90809,1.68145,0.112794,0.0634615,0,-1.21019,0,122.729,-15.4521,2,0,0
0.2015,0.3536,0.333184,1.90809,1.68329,0.112794,0.063723,0,-1.24249,0,122.507,-15.4823,2,0,0
0.2016,0.3536,0.333205,1.90809,1.68513,0.112794,0.0639842,0,-1.27474,0,122.282,-15.5122,2,0,0
0.2017,0.3536,0.333225,1.90809,1.68699,0.112794,0.064245,0,-1.30694,0,122.054,-15.5416,2,0,0
0.2018,0.3536,0.333247,1.90809,1.68885,0.112794,0.0645054,0,-1.33908,0,121.822,-15.5706,2,0,0
0.2019,0.3536,0.333269,1.90809,1.69071,0.112794,0.0647654,0,-1.37117,0,121.586,-15.5989,2,0,0
0.202,0.3536,0.333292,1.90809,1.69258,0.112794,0.065025,0,-1.4032,0,121.346,-15.6271,2,0,0
0.2021,0.3536,0.333315,1.90809,1.69446,0.112794,0.0652843,0,-1.43517,0,121.103,-15.6547,2,0,0
0.2022,0.3536,0.333338,1.90809,1.69635,0.112794,0.0655431,0,-1.46709,0,120.857,-15.6818,2,0,0
0.2023,0.3536,0.333363,1.90809,1.69824,0.112794,0.0658016,0,-1.49895,0,120.607,-15.7085,2,0,0
0.2024,0.3536,0.333388,1.90809,1.70013,0.112794,0.0660596,0,-1.53075,0,120.353,-15.7348,2,0,0
0.2025,0.3536,0.333413,1.90809,1.70204,0.112794,0.0663172,0,-1.56249,0,120.095,-15.7605,2,0,0
0.2026,0.3536,0.333439,1.90809,1.70394,0.112794,0.0665744,0,-1.59417,0,119.834,-15.7861,2,0,0
0.2027,0.3536,0.333466,1.90809,1.70586,0.112794,0.0668312,0,-1.62579,0,119.569,-15.811,2,0,0
0.2028,0.3536,0.333493,1.90809,1.70778,0.112794,0.0670875,0,-1.65735,0,119.301,-15.8357,2,0,0
0.2029,0.3536,0.333521,1.90809,1.70971,0.112794,0.0673434,0,-1.68885,0,119.028,-15.8601,2,0,0
0.203,0.3536,0.333549,1.90809,1.71164,0.112794,0.0675988,0,-1.72029,0,118.753,-15.8839,2,0,0
0.2031,0.3536,0.333578,1.90809,1.71358,0.112794,0.0678538,0,-1.75167,0,118.473,-15.9076,2,0,0
0.2032,0.3536,0.333608,1.90809,1.71552,0.112794,0.0681084,0,-1.78299,0,118.19,-15.9308,2,0,0
0.2033,0.3536,0.333638,1.90809,1.71747,0.112794,0.0683624,0,-1.81424,0,117.903,-15.9537,2,0,0
0.2034,0.3536,0.333669,1.90809,1.71943,0.112794,0.0686161,0,-1.84543,0,117.613,-15.9761,2,0,0
0.2035,0.3536,0.3337,1.90809,1.72139,0.112794,0.0688691,0,-1.87655,0,117.319,-15.9983,2,0,0
0.2036,0.3536,0.333732,1.90809,1.72336,0.112794,0.0691218,0,-1.90762,0,117.021,-16.0201,2,0,0
0.2037,0.3536,0.333764,1.90809,1.72534,0.112794,0.069374,0,-1.93862,0,116.72,-16.0417,2,0,0
0.2038,0.3536,0.333797,1.90809,1.72732,0.112794,0.0696257,0,-1.96955,0,116.414,-16.0629,2,0,0
0.2039,0.3536,0.33383,1.90809,1.7293,0.112794,0.0698768,0,-2.00042,0,116.106,-16.0837,2,0,0
0.204,0.3536,0.333864,1.90809,1.7313,0.112794,0.0701275,0,-2.03123,0,115.793,-16.1043,2,0,0
0.2041,0.3536,0.333899,1.90809,1.73329,0.112794,0.0703777,0,-2.06197,0,115.477,-16.1246,2,0,0
0.2042,0.3536,0.333934,1.90809,1.7353,0.112794,0.0706273,0,-2.09264,0,115.157,-16.1445,2,0,0
0.2043,0.3536,0.33397,1.90809,1.73731,0.112794,0.0708765,0,-2.12325,0,114.834,-16.1642,2,0,0
0.2044,0.3536,0.334006,1.90809,1.73932,0.112794,0.0711251,0,-2.15379,0,114.507,-16.1836,2,0,0
0.2045,0.3536,0.334043,1.90809,1.74134,0.112794,0.0713732,0,-2.18426,0,114.176,-16.2027,2,0,0
0.2046,0.3536,0.33408,1.90809,1.74337,0.112794,0.0716207,0,-2.21467,0,113.841,-16.2217,2,0,0
0.2047,0.3536,0.334118,1.90809,1.7454,0.112794,0.0718677,0,-2.24502,0,113.503,-16.2403,2,0,0
0.2048,0.3536,0.334156,1.90809,1.74744,0.112794,0.0721142,0,-2.27529,0,113.161,-16.2588,2,0,0
0.2049,0.3536,0.334195,1.90809,1.74948,0.112794,0.0723601,0,-2.3055,0,112.816,-16.2769,2,0,0
0.205,0.3536,0.334235,1.90809,1.75153,0.112794,0.0726054,0,-2.33564,0,112.466,-16.2948,2,0,0
0.2051,0.3536,0.334275,1.90809,1.75359,0.112794,0.0728502,0,-2.36571,0,112.114,-16.3124,2,0,0
0.2052,0.3536,0.334316,1.90809,1.75565,0.112794,0.0730945,0,-2.39572,0,111.757,-16.3298,2,0,0
0.2053,0.3536,0.334357,1.90809,1.75772,0.112794,0.0733381,0,-2.42565,0,111.397,-16.3471,2,0,0
0.2054,0.3536,0.334399,1.90809,1.75979,0.112794,0.0735812,0,-2.45552,0,111.033,-16.364,2,0,0
0.2055,0.3536,0.334441,1.90809,1.76187,0.112794,0.0738237,0,-2.48532,0,110.665,-16.3809,2,0,0
0.2056,0.3536,0.334484,1.90809,1.76395,0.112794,0.0740656,0,-2.51505,0,110.294,-16.3974,2,0,0
0.2057,0.3536,0.334527,1.90809,1.76604,0.112794,0.0743069,0,-2.54472,0,109.919,-16.4138,2,0,0
0.2058,0.3536,0.334571,1.90809,1.76813,0.112794,0.0745399,0,-2.57429,0,109.54,-16.4299,2,0,0
0.2059,0.3536,0.334615,1.90809,1.77023,0.112794,0.0747707,0,-2.6038,0,109.158,-16.4465,2,0,0
0.206,0.3536,0.33466,1.90809,1.77234,0.112794,0.0750011,0,-2.63323,0,108.771,-16.4628,2,0,0
0.2061,0.3536,0.334705,1.90809,1.77445,0.112794,0.0752307,0,-2.6626,0,108.381,-16.4789,2,0,0
0.2062,0.3536,0.334751,1.90809,1.77656,0.112794,0.0754599,0,-2.6919,0,107.988,-16.4948,2,0,0
0.2063,0.3536,0.334798,1.90809,1.77869,0.112794,0.0756884,0,-2.72114,0,107.59,-16.5108,2,0,0
0.2064,0.3536,0.334845,1.90809,1.78081,0.112794,0.0759164,0,-2.7503,0,107.189,-16.5264,2,0,0
0.2065,0.3536,0.334892,1.90809,1.78295,0.112794,0.0761437,0,-2.7794,0,106.785,-16.5418,2,0,0
0.2066,0.3536,0.33494,1.90809,1.78508,0.112794,0.0763704,0,-2.80843,0,106.377,-16.5571,2,0,0
0.2067,0.3536,0.334989,1.90809,1.78723,0.112794,0.0765966,0,-2.83739,0,105.965,-16.5722,2,0,0
0.2068,0.3536,0.335038,1.90809,1.78938,0.112794,0.0768221,0,-2.86628,0,105.549,-16.5875,2,0,0
0.2069,0.3536,0.335088,1.90809,1.79153,0.112794,0.0770471,0,-2.89511,0,105.13,-16.6024,2,0,0
0.207,0.3536,0.335138,1.90809,1.79369,0.112794,0.0772713,0,-2.92386,0,104.707,-16.6171,2,0,0
0.2071,0.3536,0.335189,1.90809,1.79585,0.112794,0.077495,0,-2.95255,0,104.281,-16.6317,2,0,0
0.2072,0.3536,0.33524,1.90809,1.79802,0.112794,0.077718,0,-2.98118,0,103.851,-16.6464,2,0,0
0.2073,0.3536,0.335291,1.90809,1.8002,0.112794,0.0779404,0,-3.00973,0,103.418,-16.6607,2,0,0
0.2074,0.3536,0.335344,1.90809,1.80238,0.112794,0.0781621,0,-3.03822,0,102.98,-16.6751,2,0,0
0.2075,0.3536,0.335396,1.90809,1.80457,0.112794,0.0783833,0,-3.06663,0,102.54,-16.6892,2,0,0
0.2076,0.3536,0.335449,1.90809,1.80676,0.112794,0.0786037,0,-3.09498,0,102.095,-16.7032,2,0,0
0.2077,0.3536,0.335503,1.90809,1.80895,0.112794,0.0788235,0,-3.12327,0,101.647,-16.7174,2,0,0
0.2078,0.3536,0.335557,1.90809,1.81116,0.112794,0.0790427,0,-3.15148,0,101.196,-16.7313,2,0,0
0.2079,0.3536,0.335612,1.90809,1.81336,0.112794,0.0792612,0,-3.17963,0,100.741,-16.7451,2,0,0
0.208,0.3536,0.335667,1.90809,1.81557,0.112794,0.079479,0,-3.20771,0,100.282,-16.7588,2,0,0
0.2081,0.3536,0.335723,1.90809,1.81779,0.112794,0.0796967,0,-3.23572,0,99.8195,-16.7724,2,0,0
0.2082,0.3536,0.335779,1.90809,1.82001,0.112794,0.0799149,0,-3.26363,0,99.3535,-16.7863,2,0,0
0.2083,0.3536,0.335836,1.90809,1.82224,0.112794,0.0801338,0,-3.29145,0,98.8834,-16.8002,2,0,0
0.2084,0.3536,0.335893,1.90809,1.82447,0.112794,0.0803532,0,-3.31918,0,98.4094,-16.8139,2,0,0
0.2085,0.3536,0.335951,1.90809,1.82671,0.112794,0.0805731,0,-3.34682,0,97.9314,-16.8281,2,0,0
0.2086,0.3536,0.336009,1.90809,1.82895,0.112794,0.0807935,0,-3.37437,0,97.4496,-16.8422,2,0,0
0.2087,0.3536,0.336068,1.90809,1.8312,0.112794,0.0810143,0,-3.40182,0,96.9638,-16.8564,2,0,0
0.2088,0.3536,0.336127,1.90809,1.83345,0.112794,0.0812355,0,-3.42919,0,96.4742,-16.8708,2,0,0
0.2089,0.3536,0.336187,1.90809,1.83571,0.112794,0.081457,0,-3.45646,0,95.9807,-16.8851,2,0,0
0.209,0.3536,0.336247,1.90809,1.83797,0.112794,0.0816787,0,-3.48364,0,95.4835,-16.8998,2,0,0
0.2091,0.3536,0.336307,1.90809,1.84023,0.112794,0.0819007,0,-3.51073,0,94.9825,-16.9144,2,0,0
0.2092,0.3536,0.336368,1.90809,1.8425,0.112794,0.0821229,0,-3.53773,0,94.4778,-16.9291,2,0,0
0.2093,0.3536,0.33643,1.90809,1.84478,0.112794,0.0823452,0,-3.56464,0,93.9693,-16.9439,2,0,0
0.2094,0.3536,0.336492,1.90809,1.84706,0.112794,0.0825678,0,-3.59146,0,93.4572,-16.9586,2,0,0
0.2095,0.3536,0.336555,1.90809,1.84934,0.112794,0.0827902,0,-3.61819,0,92.9415,-16.9735,2,0,0
0.2096,0.3536,0.336618,1.90809,1.85162,0.112794,0.0830126,0,-3.64483,0,92.422,-16.9883,2,0,0
0.2097,0.3536,0.336681,1.90809,1.85391,0.112794,0.0832351,0,-3.67137,0,91.8991,-17.0032,2,0,0
0.2098,0.3536,0.336745,1.90809,1.85621,0.112794,0.0834574,0,-3.69782,0,91.3726,-17.0183,2,0,0
0.2099,0.3536,0.33681,1.90809,1.85851,0.112794,0.0836796,0,-3.72419,0,90.8424,-17.0335,2,0,0
0.21,0.3536,0.336874,1.90809,1.86081,0.112794,0.0839015,0,-3.75046,0,90.3089,-17.0486,2,0,0
0.2101,0.3536,0.33694,1.90809,1.86311,0.112794,0.0841233,0,-3.77664,0,89.7719,-17.0637,2,0,0
0.2102,0.3536,0.337006,1.90809,1.86542,0.112794,0.0843446,0,-3.80273,0,89.2314,-17.0789,2,0,0
0.2103,0.3536,0.337072,1.90809,1.86774,0.112794,0.0845657,0,-3.82872,0,88.6875,-17.0941,2,0,0
0.2104,0.3536,0.337138,1.90809,1.87005,0.112794,0.0847862,0,-3.85463,0,88.1402,-17.1093,2,0,0
0.2105,0.3536,0.337206,1.90809,1.87237,0.112794,0.0850064,0,-3.88044,0,87.5895,-17.1247,2,0,0
0.2106,0.3536,0.337273,1.90809,1.87469,0.112794,0.0852261,0,-3.90616,0,87.0354,-17.14,2,0,0
0.2107,0.3536,0.337341,1.90809,1.87702,0.112794,0.0854451,0,-3.93179,0,86.4781,-17.1555,2,0,0
0.2108,0.3536,0.33741,1.90809,1.87935,0.112794,0.0856635,0,-3.95733,0,85.9176,-17.1707,2,0,0
0.2109,0.3536,0.337479,1.90809,1.88168,0.112794,0.0858813,0,-3.98277,0,85.3538,-17.186,2,0,0
0.211,0.3536,0.337548,1.90809,1.88402,0.112794,0.0860982,0,-4.00812,0,84.7866,-17.2014,2,0,0
0.2111,0.3536,0.337618,1.90809,1.88635,0.112794,0.0863144,0,-4.03338,0,84.2164,-17.2167,2,0,0
0.2112,0.3536,0.337688,1.90809,1.8887,0.112794,0.0865297,0,-4.05855,0,83.6429,-17.2321,2,0,0
0.2113,0.3536,0.337759,1.90809,1.89104,0.112794,0.0867442,0,-4.08362,0,83.0664,-17.2473,2,0,0
0.2114,0.3536,0.33783,1.90809,1.89339,0.112794,0.0869576,0,-4.1086,0,82.4867,-17.2627,2,0,0
0.2115,0.3536,0.337902,1.90809,1.89574,0.112794,0.0871701,0,-4.13349,0,81.904,-17.2781,2,0,0
0.2116,0.3536,0.337974,1.90809,1.89809,0.112794,0.087384,0,-4.1583,0,81.3181,-17.2934,2,0,0
0.2117,0.3536,0.338046,1.90809,1.90044,0.112794,0.087599,0,-4.18301,0,80.7295,-17.3087,2,0,0
0.2118,0.3536,0.338119,1.90809,1.9028,0.112794,0.0878128,0,-4.20764,0,80.138,-17.3237,2,0,0
0.2119,0.3536,0.338193,1.90809,1.90516,0.112794,0.0880252,0,-4.23216,0,79.5435,-17.3385,2,0,0
0.212,0.3536,0.338266,1.90809,1.90752,0.112794,0.0882363,0,-4.2566,0,78.946,-17.3536,2,0,0
0.2121,0.3536,0.338341,1.90809,1.90988,0.112794,0.0884461,0,-4.28094,0,78.3456,-17.3685,2,0,0
0.2122,0.3536,0.338415,1.90809,1.91224,0.112794,0.0886543,0,-4.30518,0,77.7424,-17.3834,2,0,0
0.2123,0.3536,0.33849,1.90809,1.91461,0.112794,0.0888611,0,-4.32932,0,77.1363,-17.3981,2,0,0
0.2124,0.3536,0.338566,1.90809,1.91698,0.112794,0.0890662,0,-4.35337,0,76.5273,-17.4129,2,0,0
0.2125,0.3536,0.338642,1.90809,1.91935,0.112794,0.0892698,0,-4.37733,0,75.9155,-17.4278,2,0,0
0.2126,0.3536,0.338718,1.90809,1.92172,0.112794,0.0894715,0,-4.40118,0,75.3008,-17.4426,2,0,0
0.2127,0.3536,0.338794,1.90809,1.9241,0.112794,0.0896716,0,-4.42494,0,74.6834,-17.4573,2,0,0
0.2128,0.3536,0.338872,1.90809,1.92647,0.112794,0.0898697,0,-4.44861,0,74.0633,-17.4719,2,0,0
0.2129,0.3536,0.338949,1.90809,1.92885,0.112794,0.090066,0,-4.47217,0,73.4404,-17.4866,2,0,0
0.213,0.3536,0.339027,1.90809,1.93123,0.112794,0.0902603,0,-4.49564,0,72.8149,-17.5012,2,0,0
0.2131,0.3536,0.339105,1.90809,1.93361,0.112794,0.0904527,0,-4.51901,0,72.1868,-17.5157,2,0,0
0.2132,0.3536,0.339184,1.90809,1.93599,0.112794,0.0906429,0,-4.54228,0,71.556,-17.5302,2,0,0
