time, r_des, r_act, th_des, th_act,dr_des, dr_act, dth_des, dth_act, tau_HAA, tau_HFE, tau_KFE, phase, event, touch 
0.0951,0.3536,0.338932,1.90729,1.9658,0.108631,0.178052,0,-5.73363,0,79.9574,-11.8215,2,0,0
0.0952,0.3536,0.339028,1.90729,1.96785,0.108631,0.176897,0,-5.73834,0,79.135,-11.8997,2,0,0
0.0953,0.3536,0.339125,1.90729,1.96991,0.108631,0.175733,0,-5.7431,0,78.3115,-11.9784,2,0,0
0.0954,0.3536,0.339222,1.90729,1.97197,0.108631,0.174561,0,-5.74792,0,77.4869,-12.0576,2,0,0
0.0955,0.3536,0.339319,1.90729,1.97403,0.108631,0.173381,0,-5.7528,0,76.6612,-12.1372,2,0,0
0.0956,0.3536,0.339416,1.90729,1.9761,0.108631,0.172192,0,-5.75773,0,75.8345,-12.2173,2,0,0
0.0957,0.3536,0.339513,1.90729,1.97817,0.108631,0.170995,0,-5.76272,0,75.007,-12.2978,2,0,0
0.0958,0.3536,0.33961,1.90729,1.98024,0.108631,0.16979,0,-5.76778,0,74.1786,-12.3787,2,0,0
0.0959,0.3536,0.339708,1.90729,1.98232,0.108631,0.168578,0,-5.77288,0,73.3494,-12.4597,2,0,0
0.096,0.3536,0.339805,1.90729,1.9844,0.108631,0.167357,0,-5.77805,0,72.5195,-12.5409,2,0,0
0.0961,0.3536,0.339903,1.90729,1.98648,0.108631,0.16613,0,-5.78328,0,71.689,-12.6225,2,0,0
0.0962,0.3536,0.340001,1.90729,1.98857,0.108631,0.164895,0,-5.78857,0,70.8578,-12.7042,2,0,0
0.0963,0.3536,0.340099,1.90729,1.99065,0.108631,0.163652,0,-5.79391,0,70.0261,-12.786,2,0,0
0.0964,0.3536,0.340197,1.90729,1.99274,0.108631,0.162403,0,-5.79932,0,69.1939,-12.8679,2,0,0
0.0965,0.3536,0.340295,1.90729,1.99483,0.108631,0.161147,0,-5.80479,0,68.3613,-12.9499,2,0,0
0.0966,0.3536,0.340393,1.90729,1.99693,0.108631,0.159884,0,-5.81031,0,67.5282,-13.0321,2,0,0
0.0967,0.3536,0.340492,1.90729,1.99902,0.108631,0.158615,0,-5.8159,0,66.6947,-13.1141,2,0,0
0.0968,0.3536,0.340591,1.90729,2.00112,0.108631,0.15734,0,-5.82154,0,65.8611,-13.196,2,0,0
0.0969,0.3536,0.340689,1.90729,2.00322,0.108631,0.156058,0,-5.82725,0,65.0272,-13.278,2,0,0
0.097,0.3536,0.340788,1.90729,2.00532,0.108631,0.15477,0,-5.83301,0,64.193,-13.3598,2,0,0
0.0971,0.3536,0.340887,1.90729,2.00743,0.108631,0.153476,0,-5.83883,0,63.3588,-13.4415,2,0,0
0.0972,0.3536,0.340987,1.90729,2.00953,0.108631,0.152177,0,-5.84471,0,62.5244,-13.523,2,0,0
0.0973,0.3536,0.341086,1.90729,2.01164,0.108631,0.150872,0,-5.85064,0,61.69,-13.6042,2,0,0
0.0974,0.3536,0.341185,1.90729,2.01374,0.108631,0.149561,0,-5.85664,0,60.8554,-13.6855,2,0,0
0.0975,0.3536,0.341285,1.90729,2.01585,0.108631,0.148243,0,-5.86268,0,60.0208,-13.7665,2,0,0
0.0976,0.3536,0.341385,1.90729,2.01796,0.108631,0.146919,0,-5.86879,0,59.1865,-13.8471,2,0,0
0.0977,0.3536,0.341485,1.90729,2.02007,0.108631,0.14559,0,-5.87494,0,58.3521,-13.9275,2,0,0
0.0978,0.3536,0.341585,1.90729,2.02218,0.108631,0.144257,0,-5.88116,0,57.5178,-14.0076,2,0,0
0.0979,0.3536,0.341685,1.90729,2.0243,0.108631,0.142919,0,-5.88742,0,56.6838,-14.0872,2,0,0
0.098,0.3536,0.341786,1.90729,2.02641,0.108631,0.141576,0,-5.89374,0,55.8499,-14.1666,2,0,0
0.0981,0.3536,0.341886,1.90729,2.02852,0.108631,0.140229,0,-5.90011,0,55.0164,-14.2453,2,0,0
0.0982,0.3536,0.341987,1.90729,2.03064,0.108631,0.138878,0,-5.90654,0,54.183,-14.324,2,0,0
0.0983,0.3536,0.342088,1.90729,2.03275,0.108631,0.137524,0,-5.91301,0,53.3501,-14.4018,2,0,0
0.0984,0.3536,0.342189,1.90729,2.03486,0.108631,0.136165,0,-5.91953,0,52.5175,-14.4794,2,0,0
0.0985,0.3536,0.34229,1.90729,2.03698,0.108631,0.134803,0,-5.9261,0,51.6852,-14.5564,2,0,0
0.0986,0.3536,0.342392,1.90729,2.03909,0.108631,0.133437,0,-5.93272,0,50.8534,-14.6327,2,0,0
0.0987,0.3536,0.342493,1.90729,2.04121,0.108631,0.132068,0,-5.93939,0,50.022,-14.7086,2,0,0
0.0988,0.3536,0.342595,1.90729,2.04332,0.108631,0.130696,0,-5.9461,0,49.1909,-14.784,2,0,0
0.0989,0.3536,0.342697,1.90729,2.04543,0.108631,0.129321,0,-5.95286,0,48.3606,-14.8586,2,0,0
0.099,0.3536,0.342799,1.90729,2.04754,0.108631,0.127944,0,-5.95966,0,47.5306,-14.9328,2,0,0
0.0991,0.3536,0.342901,1.90729,2.04966,0.108631,0.126572,0,-5.96652,0,46.7013,-15.0061,2,0,0
0.0992,0.3536,0.343003,1.90729,2.05177,0.108631,0.125214,0,-5.97347,0,45.873,-15.0784,2,0,0
0.0993,0.3536,0.343106,1.90729,2.05388,0.108631,0.123867,0,-5.98049,0,45.0461,-15.1493,2,0,0
0.0994,0.3536,0.343208,1.90729,2.05599,0.108631,0.122522,0,-5.98756,0,44.2206,-15.2185,2,0,0
0.0995,0.3536,0.343311,1.90729,2.0581,0.108631,0.121174,0,-5.99466,0,43.3957,-15.2871,2,0,0
0.0996,0.3536,0.343414,1.90729,2.0602,0.108631,0.119825,0,-6.0018,0,42.5716,-15.3549,2,0,0
0.0997,0.3536,0.343517,1.90729,2.06231,0.108631,0.118474,0,-6.00896,0,41.748,-15.422,2,0,0
0.0998,0.3536,0.343621,1.90729,2.06442,0.108631,0.117121,0,-6.01615,0,40.925,-15.4884,2,0,0
0.0999,0.3536,0.343724,1.90729,2.06652,0.108631,0.115767,0,-6.02337,0,40.1028,-15.554,2,0,0
0.1,0.3536,0.343828,1.90729,2.06862,0.108631,0.114411,0,-6.03062,0,39.2812,-15.6189,2,0,0
0.1001,0.3536,0.343932,1.90729,2.07072,0.108631,0.113054,0,-6.03789,0,38.4604,-15.6831,2,0,0
0.1002,0.3536,0.344036,1.90729,2.07282,0.108631,0.111696,0,-6.04518,0,37.6402,-15.7463,2,0,0
0.1003,0.3536,0.34414,1.90729,2.07492,0.108631,0.110337,0,-6.0525,0,36.8209,-15.8087,2,0,0
0.1004,0.3536,0.344244,1.90729,2.07701,0.108631,0.108977,0,-6.05984,0,36.0023,-15.8705,2,0,0
0.1005,0.3536,0.344349,1.90729,2.07911,0.108631,0.107617,0,-6.06719,0,35.1846,-15.9312,2,0,0
0.1006,0.3536,0.344454,1.90729,2.0812,0.108631,0.106257,0,-6.07457,0,34.3677,-15.9912,2,0,0
0.1007,0.3536,0.344559,1.90729,2.08329,0.108631,0.104896,0,-6.08196,0,33.5515,-16.0505,2,0,0
0.1008,0.3536,0.344664,1.90729,2.08537,0.108631,0.103535,0,-6.08936,0,32.7362,-16.1088,2,0,0
0.1009,0.3536,0.344769,1.90729,2.08746,0.108631,0.102174,0,-6.09679,0,31.9218,-16.166,2,0,0
0.101,0.3536,0.344874,1.90729,2.08954,0.108631,0.100813,0,-6.10422,0,31.1083,-16.2225,2,0,0
0.1011,0.3536,0.34498,1.90729,2.09162,0.108631,0.0994526,0,-6.11166,0,30.2956,-16.2783,2,0,0
0.1012,0.3536,0.345086,1.90729,2.09369,0.108631,0.0980926,0,-6.11911,0,29.484,-16.3328,2,0,0
0.1013,0.3536,0.345191,1.90729,2.09577,0.108631,0.0967331,0,-6.12657,0,28.6733,-16.3865,2,0,0
0.1014,0.3536,0.345298,1.90729,2.09784,0.108631,0.0953745,0,-6.13403,0,27.8634,-16.4395,2,0,0
0.1015,0.3536,0.345404,1.90729,2.09991,0.108631,0.0940166,0,-6.1415,0,27.0546,-16.4912,2,0,0
0.1016,0.3536,0.34551,1.90729,2.10197,0.108631,0.0926598,0,-6.14897,0,26.2467,-16.5421,2,0,0
0.1017,0.3536,0.345617,1.90729,2.10403,0.108631,0.0913043,0,-6.15645,0,25.4399,-16.592,2,0,0
0.1018,0.3536,0.345724,1.90729,2.10609,0.108631,0.0899501,0,-6.16392,0,24.634,-16.6409,2,0,0
0.1019,0.3536,0.345831,1.90729,2.10814,0.108631,0.0885974,0,-6.17139,0,23.8292,-16.6888,2,0,0
0.102,0.3536,0.345938,1.90729,2.1102,0.108631,0.0872462,0,-6.17886,0,23.0254,-16.7358,2,0,0
0.1021,0.3536,0.346045,1.90729,2.11224,0.108631,0.0858966,0,-6.18632,0,22.2226,-16.7817,2,0,0
0.1022,0.3536,0.346152,1.90729,2.11429,0.108631,0.0845491,0,-6.19377,0,21.4209,-16.8266,2,0,0
0.1023,0.3536,0.34626,1.90729,2.11633,0.108631,0.0832037,0,-6.20122,0,20.6203,-16.8705,2,0,0
0.1024,0.3536,0.346368,1.90729,2.11836,0.108631,0.0818614,0,-6.20865,0,19.8207,-16.9134,2,0,0
0.1025,0.3536,0.346476,1.90729,2.1204,0.108631,0.0805227,0,-6.21608,0,19.0223,-16.9554,2,0,0
0.1026,0.3536,0.346584,1.90729,2.12243,0.108631,0.0791868,0,-6.2235,0,18.2251,-16.9958,2,0,0
0.1027,0.3536,0.346692,1.90729,2.12445,0.108631,0.0778536,0,-6.23091,0,17.4291,-17.0354,2,0,0
0.1028,0.3536,0.346801,1.90729,2.12647,0.108631,0.0765229,0,-6.23829,0,16.6342,-17.0741,2,0,0
0.1029,0.3536,0.346909,1.90729,2.12849,0.108631,0.0751951,0,-6.24566,0,15.8403,-17.1117,2,0,0
0.103,0.3536,0.347018,1.90729,2.1305,0.108631,0.0738702,0,-6.25301,0,15.0477,-17.148,2,0,0
0.1031,0.3536,0.347127,1.90729,2.1325,0.108631,0.0725483,0,-6.26033,0,14.2561,-17.1834,2,0,0
0.1032,0.3536,0.347236,1.90729,2.13451,0.108631,0.0712296,0,-6.26763,0,13.4658,-17.2176,2,0,0
0.1033,0.3536,0.347346,1.90729,2.13651,0.108631,0.0699141,0,-6.2749,0,12.6766,-17.2509,2,0,0
0.1034,0.3536,0.347455,1.90729,2.1385,0.108631,0.0686022,0,-6.28215,0,11.8885,-17.2831,2,0,0
0.1035,0.3536,0.347565,1.90729,2.14049,0.108631,0.0672938,0,-6.28937,0,11.1017,-17.3142,2,0,0
0.1036,0.3536,0.347674,1.90729,2.14247,0.108631,0.0659888,0,-6.29655,0,10.316,-17.3442,2,0,0
0.1037,0.3536,0.347784,1.90729,2.14445,0.108631,0.0646876,0,-6.30371,0,9.53148,-17.3732,2,0,0
0.1038,0.3536,0.347895,1.90729,2.14642,0.108631,0.0633903,0,-6.31083,0,8.74835,-17.4009,2,0,0
0.1039,0.3536,0.348005,1.90729,2.14839,0.108631,0.0620952,0,-6.31791,0,7.96619,-17.4279,2,0,0
0.104,0.3536,0.348115,1.90729,2.15036,0.108631,0.0608028,0,-6.32495,0,7.18532,-17.4536,2,0,0
0.1041,0.3536,0.348226,1.90729,2.15231,0.108631,0.0595145,0,-6.33194,0,6.40565,-17.4783,2,0,0
0.1042,0.3536,0.348337,1.90729,2.15427,0.108631,0.0582305,0,-6.3389,0,5.62701,-17.502,2,0,0
0.1043,0.3536,0.348447,1.90729,2.15621,0.108631,0.0569509,0,-6.34582,0,4.84991,-17.5243,2,0,0
0.1044,0.3536,0.348559,1.90729,2.15815,0.108631,0.055676,0,-6.35269,0,4.07388,-17.5458,2,0,0
0.1045,0.3536,0.34867,1.90729,2.16009,0.108631,0.0544057,0,-6.35952,0,3.29916,-17.566,2,0,0
0.1046,0.3536,0.348781,1.90729,2.16202,0.108631,0.0531403,0,-6.3663,0,2.52566,-17.5853,2,0,0
0.1047,0.3536,0.348893,1.90729,2.16394,0.108631,0.0518798,0,-6.37303,0,1.75347,-17.6035,2,0,0
0.1048,0.3536,0.349004,1.90729,2.16586,0.108631,0.0506241,0,-6.37971,0,0.982654,-17.6206,2,0,0
0.1049,0.3536,0.349116,1.90729,2.16778,0.108631,0.0493736,0,-6.38634,0,0.213021,-17.6364,2,0,0
0.105,0.3536,0.349228,1.90729,2.16968,0.108631,0.0481282,0,-6.39292,0,-0.55527,-17.6512,2,0,0
0.1051,0.3536,0.34934,1.90729,2.17158,0.108631,0.0468884,0,-6.39944,0,-1.3222,-17.6648,2,0,0
0.1052,0.3536,0.349452,1.90729,2.17348,0.108631,0.0456537,0,-6.4059,0,-2.08785,-17.6776,2,0,0
0.1053,0.3536,0.349565,1.90729,2.17536,0.108631,0.0444247,0,-6.41231,0,-2.8522,-17.689,2,0,0
0.1054,0.3536,0.349677,1.90729,2.17725,0.108631,0.0432012,0,-6.41866,0,-3.61514,-17.6992,2,0,0
0.1055,0.3536,0.34979,1.90729,2.17912,0.108631,0.0419834,0,-6.42494,0,-4.37681,-17.7085,2,0,0
0.1056,0.3536,0.349903,1.90729,2.18099,0.108631,0.0407714,0,-6.43116,0,-5.13711,-17.7167,2,0,0
0.1057,0.3536,0.350015,1.90729,2.18285,0.108631,0.0395653,0,-6.43732,0,-5.896,-17.7237,2,0,0
0.1058,0.3536,0.350128,1.90729,2.18471,0.108631,0.0383668,0,-6.44342,0,-6.65359,-17.7297,2,0,0
0.1059,0.3536,0.350242,1.90729,2.18656,0.108631,0.0371753,0,-6.44946,0,-7.4098,-17.7344,2,0,0
0.106,0.3536,0.350355,1.90729,2.1884,0.108631,0.0359911,0,-6.45543,0,-8.16444,-17.738,2,0,0
0.1061,0.3536,0.350468,1.90729,2.19023,0.108631,0.0348142,0,-6.46133,0,-8.91756,-17.7403,2,0,0
0.1062,0.3536,0.350582,1.90729,2.19206,0.108631,0.0336448,0,-6.46717,0,-9.66931,-17.7417,2,0,0
0.1063,0.3536,0.350696,1.90729,2.19388,0.108631,0.0324826,0,-6.47293,0,-10.4195,-17.7415,2,0,0
0.1064,0.3536,0.350809,1.90729,2.1957,0.108631,0.0313278,0,-6.47863,0,-11.1682,-17.7403,2,0,0
0.1065,0.3536,0.350923,1.90729,2.1975,0.108631,0.0301807,0,-6.48425,0,-11.9156,-17.7381,2,0,0
0.1066,0.3536,0.351038,1.90729,2.1993,0.108631,0.0290408,0,-6.48979,0,-12.6614,-17.7347,2,0,0
0.1067,0.3536,0.351152,1.90729,2.20109,0.108631,0.0279087,0,-6.49526,0,-13.4057,-17.7301,2,0,0
0.1068,0.3536,0.351266,1.90729,2.20288,0.108631,0.0267841,0,-6.50065,0,-14.1484,-17.7242,2,0,0
0.1069,0.3536,0.35138,1.90729,2.20466,0.108631,0.0256671,0,-6.50596,0,-14.8899,-17.7176,2,0,0
0.107,0.3536,0.351495,1.90729,2.20643,0.108631,0.0245576,0,-6.51119,0,-15.6298,-17.7097,2,0,0
0.1071,0.3536,0.35161,1.90729,2.20819,0.108631,0.0234559,0,-6.51633,0,-16.3681,-17.7004,2,0,0
0.1072,0.3536,0.351724,1.90729,2.20994,0.108631,0.0223616,0,-6.52139,0,-17.1051,-17.6903,2,0,0
0.1073,0.3536,0.351839,1.90729,2.21169,0.108631,0.0212753,0,-6.52636,0,-17.8404,-17.6789,2,0,0
0.1074,0.3536,0.351954,1.90729,2.21343,0.108631,0.0201966,0,-6.53124,0,-18.5743,-17.6665,2,0,0
0.1075,0.3536,0.352069,1.90729,2.21516,0.108631,0.0191256,0,-6.53604,0,-19.3068,-17.653,2,0,0
0.1076,0.3536,0.352184,1.90729,2.21688,0.108631,0.0180622,0,-6.54074,0,-20.0377,-17.6384,2,0,0
0.1077,0.3536,0.3523,1.90729,2.2186,0.108631,0.0170029,0,-6.54533,0,-20.7672,-17.6229,2,0,0
0.1078,0.3536,0.352415,1.90729,2.2203,0.108631,0.0159475,0,-6.54982,0,-21.4953,-17.6062,2,0,0
0.1079,0.3536,0.35253,1.90729,2.222,0.108631,0.0148956,0,-6.55421,0,-22.2221,-17.5887,2,0,0
0.108,0.3536,0.352646,1.90729,2.22369,0.108631,0.0138476,0,-6.55849,0,-22.9476,-17.5705,2,0,0
0.1081,0.3536,0.352762,1.90729,2.22538,0.108631,0.0128037,0,-6.56266,0,-23.6716,-17.5512,2,0,0
0.1082,0.3536,0.352877,1.90729,2.22705,0.108631,0.0117637,0,-6.56672,0,-24.3945,-17.5314,2,0,0
0.1083,0.3536,0.352993,1.90729,2.22871,0.108631,0.0107278,0,-6.57067,0,-25.1159,-17.5105,2,0,0
0.1084,0.3536,0.353109,1.90729,2.23037,0.108631,0.00969589,0,-6.57451,0,-25.8359,-17.4887,2,0,0
0.1085,0.3536,0.353225,1.90729,2.23202,0.108631,0.00866807,0,-6.57824,0,-26.5545,-17.4662,2,0,0
0.1086,0.3536,0.353341,1.90729,2.23366,0.108631,0.00764453,0,-6.58185,0,-27.2718,-17.4427,2,0,0
0.1087,0.3536,0.353457,1.90729,2.23529,0.108631,0.00662529,0,-6.58535,0,-27.9875,-17.4184,2,0,0
0.1088,0.3536,0.353573,1.90729,2.23691,0.108631,0.00561035,0,-6.58874,0,-28.7019,-17.3934,2,0,0
0.1089,0.3536,0.353689,1.90729,2.23853,0.108631,0.00459957,0,-6.592,0,-29.4148,-17.3673,2,0,0
0.109,0.3536,0.353806,1.90729,2.24013,0.108631,0.00359333,0,-6.59516,0,-30.1262,-17.3404,2,0,0
0.1091,0.3536,0.353922,1.90729,2.24173,0.108631,0.00259161,0,-6.59819,0,-30.8362,-17.3127,2,0,0
0.1092,0.3536,0.354039,1.90729,2.24331,0.108631,0.00159419,0,-6.6011,0,-31.5447,-17.2839,2,0,0
0.1093,0.3536,0.354155,1.90729,2.24489,0.108631,0.00060153,0,-6.6039,0,-32.2517,-17.2547,2,0,0
0.1094,0.3536,0.354272,1.90729,2.24646,0.108631,-0.000386834,0,-6.60657,0,-32.9571,-17.2243,2,0,0
0.1095,0.3536,0.354388,1.90729,2.24802,0.108631,-0.00137043,0,-6.60912,0,-33.661,-17.1932,2,0,0
0.1096,0.3536,0.354505,1.90729,2.24957,0.108631,-0.0023495,0,-6.61155,0,-34.3635,-17.1612,2,0,0
0.1097,0.3536,0.354622,1.90729,2.25111,0.108631,-0.00332367,0,-6.61385,0,-35.0643,-17.1285,2,0,0
0.1098,0.3536,0.354739,1.90729,2.25264,0.108631,-0.0042932,0,-6.61603,0,-35.7636,-17.0948,2,0,0
0.1099,0.3536,0.354855,1.90729,2.25416,0.108631,-0.00525784,0,-6.61808,0,-36.4613,-17.0603,2,0,0
0.11,0.3536,0.354972,1.90729,2.25567,0.108631,-0.00621784,0,-6.62001,0,-37.1574,-17.0248,2,0,0
0.1101,0.3536,0.355089,1.90729,2.25718,0.108631,-0.00717306,0,-6.62181,0,-37.8518,-16.9887,2,0,0
0.1102,0.3536,0.355206,1.90729,2.25867,0.108631,-0.00812328,0,-6.62348,0,-38.5447,-16.9516,2,0,0
0.1103,0.3536,0.355323,1.90729,2.26015,0.108631,-0.00906849,0,-6.62502,0,-39.2359,-16.9138,2,0,0
0.1104,0.3536,0.35544,1.90729,2.26163,0.108631,-0.0100088,0,-6.62643,0,-39.9256,-16.8753,2,0,0
0.1105,0.3536,0.355557,1.90729,2.26309,0.108631,-0.0109442,0,-6.62771,0,-40.6135,-16.8356,2,0,0
0.1106,0.3536,0.355674,1.90729,2.26454,0.108631,-0.0118746,0,-6.62886,0,-41.2996,-16.7951,2,0,0
0.1107,0.3536,0.355792,1.90729,2.26599,0.108631,-0.0127999,0,-6.62988,0,-41.9842,-16.754,2,0,0
0.1108,0.3536,0.355909,1.90729,2.26742,0.108631,-0.01372,0,-6.63076,0,-42.6671,-16.7119,2,0,0
0.1109,0.3536,0.356026,1.90729,2.26884,0.108631,-0.0146351,0,-6.63151,0,-43.3483,-16.6691,2,0,0
0.111,0.3536,0.356143,1.90729,2.27026,0.108631,-0.0155451,0,-6.63212,0,-44.0277,-16.6254,2,0,0
0.1111,0.3536,0.35626,1.90729,2.27166,0.108631,-0.0164499,0,-6.6326,0,-44.7054,-16.581,2,0,0
0.1112,0.3536,0.356377,1.90729,2.27306,0.108631,-0.0173496,0,-6.63294,0,-45.3814,-16.5358,2,0,0
0.1113,0.3536,0.356495,1.90729,2.27444,0.108631,-0.018244,0,-6.63314,0,-46.0556,-16.4899,2,0,0
0.1114,0.3536,0.356612,1.90729,2.27581,0.108631,-0.0191332,0,-6.6332,0,-46.7279,-16.4428,2,0,0
0.1115,0.3536,0.356729,1.90729,2.27717,0.108631,-0.0200171,0,-6.63313,0,-47.3986,-16.3953,2,0,0
0.1116,0.3536,0.356846,1.90729,2.27853,0.108631,-0.0208957,0,-6.63291,0,-48.0673,-16.3466,2,0,0
0.1117,0.3536,0.356964,1.90729,2.27987,0.108631,-0.0217692,0,-6.63256,0,-48.7344,-16.2975,2,0,0
0.1118,0.3536,0.357081,1.90729,2.2812,0.108631,-0.0226372,0,-6.63206,0,-49.3994,-16.2472,2,0,0
0.1119,0.3536,0.357198,1.90729,2.28252,0.108631,-0.0234998,0,-6.63142,0,-50.0628,-16.1964,2,0,0
0.112,0.3536,0.357315,1.90729,2.28383,0.108631,-0.0243573,0,-6.63064,0,-50.7242,-16.1448,2,0,0
0.1121,0.3536,0.357432,1.90729,2.28513,0.108631,-0.0252093,0,-6.62971,0,-51.3838,-16.0923,2,0,0
0.1122,0.3536,0.35755,1.90729,2.28642,0.108631,-0.0260559,0,-6.62864,0,-52.0415,-16.0391,2,0,0
0.1123,0.3536,0.357667,1.90729,2.28769,0.108631,-0.0268972,0,-6.62743,0,-52.6972,-15.9849,2,0,0
0.1124,0.3536,0.357784,1.90729,2.28896,0.108631,-0.0277331,0,-6.62607,0,-53.351,-15.9301,2,0,0
0.1125,0.3536,0.357901,1.90729,2.29022,0.108631,-0.0285635,0,-6.62456,0,-54.0031,-15.8747,2,0,0
0.1126,0.3536,0.358018,1.90729,2.29146,0.108631,-0.0293884,0,-6.6229,0,-54.6532,-15.8183,2,0,0
0.1127,0.3536,0.358135,1.90729,2.2927,0.108631,-0.0302081,0,-6.6211,0,-55.3012,-15.7611,2,0,0
0.1128,0.3536,0.358252,1.90729,2.29392,0.108631,-0.0310222,0,-6.61915,0,-55.9472,-15.7031,2,0,0
0.1129,0.3536,0.358369,1.90729,2.29513,0.108631,-0.0318309,0,-6.61705,0,-56.5914,-15.6444,2,0,0
0.113,0.3536,0.358486,1.90729,2.29633,0.108631,-0.0326341,0,-6.6148,0,-57.2335,-15.5851,2,0,0
0.1131,0.3536,0.358603,1.90729,2.29752,0.108631,-0.033432,0,-6.6124,0,-57.8736,-15.5248,2,0,0
0.1132,0.3536,0.35872,1.90729,2.2987,0.108631,-0.0342243,0,-6.60985,0,-58.5117,-15.4639,2,0,0
0.1133,0.3536,0.358837,1.90729,2.29987,0.108631,-0.0350112,0,-6.60715,0,-59.1478,-15.4023,2,0,0
0.1134,0.3536,0.358954,1.90729,2.30102,0.108631,-0.0357925,0,-6.6043,0,-59.7818,-15.3398,2,0,0
0.1135,0.3536,0.35907,1.90729,2.30217,0.108631,-0.0365684,0,-6.60129,0,-60.4137,-15.2766,2,0,0
0.1136,0.3536,0.359187,1.90729,2.3033,0.108631,-0.0373389,0,-6.59813,0,-61.0437,-15.2126,2,0,0
0.1137,0.3536,0.359304,1.90729,2.30442,0.108631,-0.0381039,0,-6.59482,0,-61.6715,-15.148,2,0,0
0.1138,0.3536,0.35942,1.90729,2.30553,0.108631,-0.0388634,0,-6.59135,0,-62.2973,-15.0827,2,0,0
0.1139,0.3536,0.359537,1.90729,2.30663,0.108631,-0.0396175,0,-6.58773,0,-62.9209,-15.0164,2,0,0
0.114,0.3536,0.359653,1.90729,2.30771,0.108631,-0.0403662,0,-6.58395,0,-63.5424,-14.9496,2,0,0
0.1141,0.3536,0.35977,1.90729,2.30879,0.108631,-0.0411094,0,-6.58001,0,-64.1616,-14.882,2,0,0
0.1142,0.3536,0.359886,1.90729,2.30985,0.108631,-0.0418472,0,-6.57592,0,-64.7789,-14.8137,2,0,0
0.1143,0.3536,0.360002,1.90729,2.3109,0.108631,-0.0425795,0,-6.57167,0,-65.3939,-14.7448,2,0,0
0.1144,0.3536,0.360118,1.90729,2.31194,0.108631,-0.0433065,0,-6.56727,0,-66.0067,-14.6748,2,0,0
0.1145,0.3536,0.360234,1.90729,2.31297,0.108631,-0.044028,0,-6.5627,0,-66.6173,-14.6044,2,0,0
0.1146,0.3536,0.36035,1.90729,2.31399,0.108631,-0.0447441,0,-6.55798,0,-67.2258,-14.5332,2,0,0
0.1147,0.3536,0.360466,1.90729,2.31499,0.108631,-0.0454549,0,-6.5531,0,-67.832,-14.4614,2,0,0
0.1148,0.3536,0.360582,1.90729,2.31599,0.108631,-0.0461603,0,-6.54806,0,-68.436,-14.3886,2,0,0
0.1149,0.3536,0.360698,1.90729,2.31697,0.108631,-0.0468603,0,-6.54286,0,-69.0378,-14.3155,2,0,0
0.115,0.3536,0.360813,1.90729,2.31794,0.108631,-0.0475551,0,-6.53749,0,-69.6373,-14.2416,2,0,0
0.1151,0.3536,0.360929,1.90729,2.31889,0.108631,-0.0482445,0,-6.53197,0,-70.2345,-14.1668,2,0,0
0.1152,0.3536,0.361044,1.90729,2.31984,0.108631,-0.0489286,0,-6.52629,0,-70.8295,-14.0916,2,0,0
0.1153,0.3536,0.361159,1.90729,2.32077,0.108631,-0.0496075,0,-6.52044,0,-71.4221,-14.0156,2,0,0
0.1154,0.3536,0.361275,1.90729,2.32169,0.108631,-0.050281,0,-6.51443,0,-72.0123,-13.9388,2,0,0
0.1155,0.3536,0.36139,1.90729,2.3226,0.108631,-0.0509493,0,-6.50826,0,-72.6003,-13.8614,2,0,0
0.1156,0.3536,0.361505,1.90729,2.32349,0.108631,-0.0516125,0,-6.50192,0,-73.186,-13.7833,2,0,0
0.1157,0.3536,0.36162,1.90729,2.32438,0.108631,-0.0522705,0,-6.49543,0,-73.7692,-13.7044,2,0,0
0.1158,0.3536,0.361734,1.90729,2.32525,0.108631,-0.0529236,0,-6.48876,0,-74.3503,-13.6252,2,0,0
0.1159,0.3536,0.361849,1.90729,2.32611,0.108631,-0.0535707,0,-6.48195,0,-74.9289,-13.5451,2,0,0
0.116,0.3536,0.361963,1.90729,2.32695,0.108631,-0.0542128,0,-6.47497,0,-75.5047,-13.4644,2,0,0
0.1161,0.3536,0.362078,1.90729,2.32779,0.108631,-0.0548497,0,-6.46783,0,-76.0782,-13.3827,2,0,0
0.1162,0.3536,0.362192,1.90729,2.32861,0.108631,-0.0554817,0,-6.46053,0,-76.6492,-13.3005,2,0,0
0.1163,0.3536,0.362306,1.90729,2.32942,0.108631,-0.0561087,0,-6.45305,0,-77.2181,-13.2178,2,0,0
0.1164,0.3536,0.36242,1.90729,2.33022,0.108631,-0.0567306,0,-6.44541,0,-77.7842,-13.1343,2,0,0
0.1165,0.3536,0.362534,1.90729,2.331,0.108631,-0.0573477,0,-6.43761,0,-78.3482,-13.0503,2,0,0
0.1166,0.3536,0.362647,1.90729,2.33177,0.108631,-0.0579598,0,-6.42964,0,-78.9094,-12.9655,2,0,0
0.1167,0.3536,0.362761,1.90729,2.33253,0.108631,-0.058567,0,-6.4215,0,-79.4683,-12.8803,2,0,0
0.1168,0.3536,0.362874,1.90729,2.33328,0.108631,-0.0591695,0,-6.41319,0,-80.0248,-12.7944,2,0,0
0.1169,0.3536,0.362988,1.90729,2.33401,0.108631,-0.0597671,0,-6.40471,0,-80.5786,-12.7078,2,0,0
0.117,0.3536,0.363101,1.90729,2.33474,0.108631,-0.0603598,0,-6.39607,0,-81.13,-12.6205,2,0,0
