time, r_des, r_act, th_des, th_act,dr_des, dr_act, dth_des, dth_act, tau_HAA, tau_HFE, tau_KFE, phase, event, touch 
0.0001,0.3536,0.353553,1.36394,1.36394,0,0,0,-1.86741e-20,0,-nan,-nan,0,0,0
0.0002,0.3536,0.353554,1.36394,1.36394,0,0,0,-0.136763,0,-2.04803,-72.3936,0,0,0
0.0003,0.3536,0.353558,1.36394,1.36393,0,0,0,-0.272996,0,-2.04686,-72.3885,0,0,0
0.0004,0.3536,0.353564,1.36394,1.36391,0,0,0,-0.408682,0,-2.04332,-72.3731,0,0,0
0.0005,0.3536,0.353572,1.36394,1.36389,0,0,0,-0.543803,0,-2.03746,-72.3476,0,0,0
0.0006,0.3536,0.353583,1.36394,1.36386,0,0,0,-0.678344,0,-2.02928,-72.3119,0,0,0
0.0007,0.3536,0.353596,1.36394,1.36382,0,0,0,-0.812288,0,-2.01879,-72.2663,0,0,0
0.0008,0.3536,0.353612,1.36394,1.36378,0,0,0,-0.945617,0,-2.00603,-72.2105,0,0,0
0.0009,0.3536,0.353629,1.36394,1.36373,0,0,0,-1.07832,0,-1.9909,-72.1446,0,0,0
0.001,0.3536,0.35365,1.36394,1.36367,0,0,0,-1.21037,0,-1.97351,-72.0688,0,0,0
0.0011,0.3536,0.353672,1.36394,1.36361,0,0,0,-1.34176,0,-1.95382,-71.9832,0,0,0
0.0012,0.3536,0.353697,1.36394,1.36354,0,0,0,-1.47246,0,-1.93192,-71.8876,0,0,0
0.0013,0.3536,0.353724,1.36394,1.36347,0,0,0,-1.60248,0,-1.90772,-71.7824,0,0,0
0.0014,0.3536,0.353754,1.36394,1.36339,0,0,0,-1.73178,0,-1.88126,-71.6672,0,0,0
0.0015,0.3536,0.353785,1.36394,1.3633,0,0,0,-1.86036,0,-1.8526,-71.5426,0,0,0
0.0016,0.3536,0.353819,1.36394,1.36321,0,0,0,-1.9882,0,-1.82175,-71.4083,0,0,0
0.0017,0.3536,0.353856,1.36394,1.36311,0,0,0,-2.11528,0,-1.78864,-71.2643,0,0,0
0.0018,0.3536,0.353894,1.36394,1.363,0,0,0,-2.24159,0,-1.75335,-71.111,0,0,0
0.0019,0.3536,0.353935,1.36394,1.36289,0,0,0,-2.36712,0,-1.71593,-70.9483,0,0,0
0.002,0.3536,0.353978,1.36394,1.36277,0,0,0,-2.49184,0,-1.67624,-70.776,0,0,0
0.0021,0.3536,0.354023,1.36394,1.36265,0,0,0,-2.61575,0,-1.63445,-70.5944,0,0,0
0.0022,0.3536,0.35407,1.36394,1.36252,0,0,0,-2.73883,0,-1.59055,-70.4039,0,0,0
0.0023,0.3536,0.35412,1.36394,1.36238,0,0,0,-2.86107,0,-1.54444,-70.2039,0,0,0
0.0024,0.3536,0.354171,1.36394,1.36224,0,0,0,-2.98245,0,-1.49626,-69.9949,0,0,0
0.0025,0.3536,0.354225,1.36394,1.36209,0,0,0,-3.10296,0,-1.44594,-69.777,0,0,0
0.0026,0.3536,0.354281,1.36394,1.36194,0,0,0,-3.22259,0,-1.39363,-69.5502,0,0,0
0.0027,0.3536,0.354339,1.36394,1.36178,0,0,0,-3.34132,0,-1.3392,-69.3144,0,0,0
0.0028,0.3536,0.354398,1.36394,1.36161,0,0,0,-3.45914,0,-1.2827,-69.0698,0,0,0
0.0029,0.3536,0.354461,1.36394,1.36144,0,0,0,-3.57604,0,-1.22415,-68.8166,0,0,0
0.003,0.3536,0.354525,1.36394,1.36127,0,0,0,-3.692,0,-1.16356,-68.5546,0,0,0
0.0031,0.3536,0.354591,1.36394,1.36108,0,0,0,-3.80701,0,-1.101,-68.2843,0,0,0
0.0032,0.3536,0.354659,1.36394,1.3609,0,0,0,-3.92107,0,-1.03647,-68.0053,0,0,0
0.0033,0.3536,0.354729,1.36394,1.3607,0,0,0,-4.03415,0,-0.969915,-67.718,0,0,0
0.0034,0.3536,0.354801,1.36394,1.36051,0,0,0,-4.14625,0,-0.901391,-67.4224,0,0,0
0.0035,0.3536,0.354875,1.36394,1.3603,0,0,0,-4.25735,0,-0.830961,-67.1187,0,0,0
0.0036,0.3536,0.354951,1.36394,1.36009,0,0,0,-4.36744,0,-0.758563,-66.8067,0,0,0
0.0037,0.3536,0.355029,1.36394,1.35988,0,0,0,-4.47651,0,-0.684304,-66.4868,0,0,0
0.0038,0.3536,0.355109,1.36394,1.35966,0,0,0,-4.58456,0,-0.608154,-66.159,0,0,0
0.0039,0.3536,0.35519,1.36394,1.35944,0,0,0,-4.69157,0,-0.530081,-65.8231,0,0,0
0.004,0.3536,0.355274,1.36394,1.35921,0,0,0,-4.79752,0,-0.450208,-65.4797,0,0,0
0.0041,0.3536,0.355359,1.36394,1.35897,0,0,0,-4.90241,0,-0.368443,-65.1285,0,0,0
0.0042,0.3536,0.355446,1.36394,1.35873,0,0,0,-5.00623,0,-0.284878,-64.7696,0,0,0
0.0043,0.3536,0.355535,1.36394,1.35849,0,0,0,-5.10897,0,-0.199512,-64.4033,0,0,0
0.0044,0.3536,0.355626,1.36394,1.35824,0,0,0,-5.21062,0,-0.112361,-64.0295,0,0,0
0.0045,0.3536,0.355718,1.36394,1.35799,0,0,0,-5.31117,0,-0.0235007,-63.6487,0,0,0
0.0046,0.3536,0.355813,1.36394,1.35773,0,0,0,-5.41061,0,0.0671606,-63.2605,0,0,0
0.0047,0.3536,0.355908,1.36394,1.35747,0,0,0,-5.50892,0,0.159528,-62.8651,0,0,0
0.0048,0.3536,0.356006,1.36394,1.3572,0,0,0,-5.60612,0,0.253562,-62.4629,0,0,0
0.0049,0.3536,0.356105,1.36394,1.35693,0,0,0,-5.70217,0,0.349325,-62.0538,0,0,0
0.005,0.3536,0.356206,1.36394,1.35665,0,0,0,-5.79708,0,0.446714,-61.6377,0,0,0
0.0051,0.3536,0.356309,1.36394,1.35637,0,0,0,-5.89083,0,0.545743,-61.2149,0,0,0
0.0052,0.3536,0.356413,1.36394,1.35609,0,0,0,-5.98343,0,0.646411,-60.7855,0,0,0
0.0053,0.3536,0.356519,1.36394,1.3558,0,0,0,-6.07485,0,0.748689,-60.3497,0,0,0
0.0054,0.3536,0.356626,1.36394,1.3555,0,0,0,-6.1651,0,0.852517,-59.9073,0,0,0
0.0055,0.3536,0.356735,1.36394,1.35521,0,0,0,-6.25416,0,0.957956,-59.4588,0,0,0
0.0056,0.3536,0.356845,1.36394,1.35491,0,0,0,-6.34204,0,1.06488,-59.004,0,0,0
0.0057,0.3536,0.356957,1.36394,1.3546,0,0,0,-6.42871,0,1.17323,-58.5433,0,0,0
0.0058,0.3536,0.35707,1.36394,1.35429,0,0,0,-6.51418,0,1.28321,-58.0763,0,0,0
0.0059,0.3536,0.357185,1.36394,1.35398,0,0,0,-6.59844,0,1.39462,-57.6035,0,0,0
0.006,0.3536,0.357301,1.36394,1.35366,0,0,0,-6.68148,0,1.50746,-57.1249,0,0,0
0.0061,0.3536,0.357419,1.36394,1.35334,0,0,0,-6.7633,0,1.62169,-56.6407,0,0,0
0.0062,0.3536,0.357538,1.36394,1.35302,0,0,0,-6.84389,0,1.73734,-56.1508,0,0,0
0.0063,0.3536,0.357658,1.36394,1.35269,0,0,0,-6.92324,0,1.85439,-55.6556,0,0,0
0.0064,0.3536,0.35778,1.36394,1.35236,0,0,0,-7.00136,0,1.97283,-55.1548,0,0,0
0.0065,0.3536,0.357903,1.36394,1.35202,0,0,0,-7.07822,0,2.09251,-54.649,0,0,0
0.0066,0.3536,0.358027,1.36394,1.35169,0,0,0,-7.15384,0,2.21352,-54.138,0,0,0
0.0067,0.3536,0.358152,1.36394,1.35135,0,0,0,-7.2282,0,2.33584,-53.6218,0,0,0
0.0068,0.3536,0.358279,1.36394,1.351,0,0,0,-7.30131,0,2.4594,-53.1008,0,0,0
0.0069,0.3536,0.358407,1.36394,1.35066,0,0,0,-7.37315,0,2.58414,-52.5749,0,0,0
0.007,0.3536,0.358536,1.36394,1.35031,0,0,0,-7.44372,0,2.71018,-52.0443,0,0,0
0.0071,0.3536,0.358667,1.36394,1.34995,0,0,0,-7.51302,0,2.83735,-51.5091,0,0,0
0.0072,0.3536,0.358798,1.36394,1.3496,0,0,0,-7.58105,0,2.9657,-50.9694,0,0,0
0.0073,0.3536,0.358931,1.36394,1.34924,0,0,0,-7.6478,0,3.0952,-50.4253,0,0,0
0.0074,0.3536,0.359064,1.36394,1.34888,0,0,0,-7.71326,0,3.22578,-49.8769,0,0,0
0.0075,0.3536,0.359199,1.36394,1.34851,0,0,0,-7.77744,0,3.35747,-49.3243,0,0,0
0.0076,0.3536,0.359335,1.36394,1.34815,0,0,0,-7.84034,0,3.49017,-48.7676,0,0,0
0.0077,0.3536,0.359472,1.36394,1.34778,0,0,0,-7.90194,0,3.62398,-48.207,0,0,0
0.0078,0.3536,0.35961,1.36394,1.34741,0,0,0,-7.96225,0,3.75871,-47.6426,0,0,0
0.0079,0.3536,0.359749,1.36394,1.34703,0,0,0,-8.02127,0,3.89451,-47.0744,0,0,0
0.008,0.3536,0.359888,1.36394,1.34666,0,0,0,-8.07899,0,4.03121,-46.5025,0,0,0
0.0081,0.3536,0.360029,1.36394,1.34628,0,0,0,-8.13541,0,4.16889,-45.9271,0,0,0
0.0082,0.3536,0.360171,1.36394,1.3459,0,0,0,-8.19053,0,4.30742,-45.3484,0,0,0
0.0083,0.3536,0.360313,1.36394,1.34552,0,0,0,-8.24436,0,4.44685,-44.7662,0,0,0
0.0084,0.3536,0.360457,1.36394,1.34513,0,0,0,-8.29688,0,4.58714,-44.1809,0,0,0
0.0085,0.3536,0.360601,1.36394,1.34475,0,0,0,-8.34809,0,4.72824,-43.5925,0,0,0
0.0086,0.3536,0.360746,1.36394,1.34436,0,0,0,-8.39801,0,4.87021,-43.0009,0,0,0
0.0087,0.3536,0.360892,1.36394,1.34397,0,0,0,-8.44662,0,5.01291,-42.4066,0,0,0
0.0088,0.3536,0.361038,1.36394,1.34358,0,0,0,-8.49393,0,5.1563,-41.8095,0,0,0
0.0089,0.3536,0.361186,1.36394,1.34318,0,0,0,-8.53993,0,5.30042,-41.2098,0,0,0
0.009,0.3536,0.361334,1.36394,1.34279,0,0,0,-8.58463,0,5.44528,-40.6075,0,0,0
0.0091,0.3536,0.361482,1.36394,1.3424,0,0,0,-8.62802,0,5.59084,-40.0026,0,0,0
0.0092,0.3536,0.361632,1.36394,1.342,0,0,0,-8.67011,0,5.73697,-39.3955,0,0,0
0.0093,0.3536,0.361782,1.36394,1.3416,0,0,0,-8.7109,0,5.88374,-38.7861,0,0,0
0.0094,0.3536,0.361933,1.36394,1.3412,0,0,0,-8.75039,0,6.03109,-38.1745,0,0,0
0.0095,0.3536,0.362084,1.36394,1.3408,0,0,0,-8.78858,0,6.179,-37.5609,0,0,0
0.0096,0.3536,0.362236,1.36394,1.3404,0,0,0,-8.82546,0,6.32744,-36.9453,0,0,0
0.0097,0.3536,0.362388,1.36394,1.34,0,0,0,-8.86106,0,6.47641,-36.3279,0,0,0
0.0098,0.3536,0.362541,1.36394,1.33959,0,0,0,-8.89535,0,6.62578,-35.7088,0,0,0
0.0099,0.3536,0.362695,1.36394,1.33919,0,0,0,-8.92835,0,6.77568,-35.088,0,0,0
0.01,0.3536,0.362848,1.36394,1.33879,0,0,0,-8.96006,0,6.92593,-34.4659,0,0,0
0.0101,0.3536,0.363003,1.36394,1.33838,0,0,0,-8.99048,0,7.07663,-33.8423,0,0,0
0.0102,0.3536,0.363158,1.36394,1.33797,0,0,0,-9.01961,0,7.22768,-33.2171,0,0,0
0.0103,0.3536,0.363313,1.36394,1.33757,0,0,0,-9.04745,0,7.37904,-32.5909,0,0,0
0.0104,0.3536,0.363469,1.36394,1.33716,0,0,0,-9.07402,0,7.53068,-31.9636,0,0,0
0.0105,0.3536,0.363625,1.36394,1.33676,0,0,0,-9.0993,0,7.68264,-31.3352,0,0,0
0.0106,0.3536,0.363781,1.36394,1.33635,0,0,0,-9.12331,0,7.83486,-30.7059,0,0,0
0.0107,0.3536,0.363938,1.36394,1.33594,0,0,0,-9.14605,0,7.98731,-30.0758,0,0,0
0.0108,0.3536,0.364095,1.36394,1.33553,0,0,0,-9.16751,0,8.13994,-29.4451,0,0,0
0.0109,0.3536,0.364252,1.36394,1.33513,0,0,0,-9.18772,0,8.29272,-28.8134,0,0,0
0.011,0.3536,0.36441,1.36394,1.33472,0,0,0,-9.20665,0,8.44568,-28.1813,0,0,0
0.0111,0.3536,0.364567,1.36394,1.33431,0,0,0,-9.22434,0,8.59874,-27.5491,0,0,0
0.0112,0.3536,0.364725,1.36394,1.33391,0,0,0,-9.24076,0,8.75189,-26.9163,0,0,0
0.0113,0.3536,0.364884,1.36394,1.3335,0,0,0,-9.25594,0,8.9051,-26.283,0,0,0
0.0114,0.3536,0.365042,1.36394,1.33309,0,0,0,-9.26987,0,9.05831,-25.6499,0,0,0
0.0115,0.3536,0.3652,1.36394,1.33269,0,0,0,-9.28257,0,9.21153,-25.0165,0,0,0
0.0116,0.3536,0.365359,1.36394,1.33228,0,0,0,-9.29402,0,9.36476,-24.3833,0,0,0
0.0117,0.3536,0.365518,1.36394,1.33188,0,0,0,-9.30425,0,9.51787,-23.7502,0,0,0
0.0118,0.3536,0.365677,1.36394,1.33147,0,0,0,-9.31324,0,9.67094,-23.1173,0,0,0
0.0119,0.3536,0.365836,1.36394,1.33107,0,0,0,-9.32102,0,9.82393,-22.4845,0,0,0
0.012,0.3536,0.365994,1.36394,1.33067,0,0,0,-9.32759,0,9.97679,-21.8523,0,0,0
0.0121,0.3536,0.366153,1.36394,1.33027,0,0,0,-9.33294,0,10.1294,-21.2207,0,0,0
0.0122,0.3536,0.366312,1.36394,1.32987,0,0,0,-9.33709,0,10.2818,-20.5895,0,0,0
0.0123,0.3536,0.366471,1.36394,1.32947,0,0,0,-9.34004,0,10.4341,-19.9589,0,0,0
0.0124,0.3536,0.36663,1.36394,1.32907,0,0,0,-9.3418,0,10.5861,-19.3291,0,0,0
0.0125,0.3536,0.366789,1.36394,1.32867,0,0,0,-9.34237,0,10.7377,-18.7001,0,0,0
0.0126,0.3536,0.366948,1.36394,1.32827,0,0,0,-9.34176,0,10.8892,-18.0721,0,0,0
0.0127,0.3536,0.367106,1.36394,1.32788,0,0,0,-9.33998,0,11.0403,-17.445,0,0,0
0.0128,0.3536,0.367265,1.36394,1.32749,0,0,0,-9.33702,0,11.191,-16.819,0,0,0
0.0129,0.3536,0.367423,1.36394,1.3271,0,0,0,-9.33291,0,11.3413,-16.1942,0,0,0
0.013,0.3536,0.367582,1.36394,1.32671,0,0,0,-9.32765,0,11.4912,-15.5707,0,0,0
0.0131,0.3536,0.36774,1.36394,1.32632,0,0,0,-9.32123,0,11.6406,-14.9485,0,0,0
0.0132,0.3536,0.367897,1.36394,1.32593,0,0,0,-9.31368,0,11.7897,-14.3276,0,0,0
0.0133,0.3536,0.368055,1.36394,1.32554,0,0,0,-9.30499,0,11.9382,-13.7083,0,0,0
0.0134,0.3536,0.368212,1.36394,1.32516,0,0,0,-9.29518,0,12.0862,-13.0904,0,0,0
0.0135,0.3536,0.36837,1.36394,1.32478,0,0,0,-9.28425,0,12.2336,-12.4743,0,0,0
0.0136,0.3536,0.368527,1.36394,1.3244,0,0,0,-9.2722,0,12.3805,-11.8598,0,0,0
0.0137,0.3536,0.368683,1.36394,1.32402,0,0,0,-9.25905,0,12.5267,-11.247,0,0,0
0.0138,0.3536,0.368839,1.36394,1.32365,0,0,0,-9.24481,0,12.6723,-10.6364,0,0,0
0.0139,0.3536,0.368995,1.36394,1.32327,0,0,0,-9.22947,0,12.8173,-10.0275,0,0,0
0.014,0.3536,0.369151,1.36394,1.3229,0,0,0,-9.21306,0,12.9616,-9.42055,0,0,0
0.0141,0.3536,0.369306,1.36394,1.32253,0,0,0,-9.19557,0,13.1052,-8.81572,0,0,0
0.0142,0.3536,0.369461,1.36394,1.32217,0,0,0,-9.17702,0,13.2481,-8.21305,0,0,0
0.0143,0.3536,0.369615,1.36394,1.3218,0,0,0,-9.15741,0,13.3901,-7.61272,0,0,0
0.0144,0.3536,0.369769,1.36394,1.32144,0,0,0,-9.13675,0,13.5315,-7.0146,0,0,0
0.0145,0.3536,0.369923,1.36394,1.32108,0,0,0,-9.11506,0,13.672,-6.41879,0,0,0
0.0146,0.3536,0.370076,1.36394,1.32073,0,0,0,-9.09233,0,13.8116,-5.82542,0,0,0
0.0147,0.3536,0.370229,1.36394,1.32037,0,0,0,-9.06857,0,13.9504,-5.23466,0,0,0
0.0148,0.3536,0.370381,1.36394,1.32002,0,0,0,-9.04381,0,14.0884,-4.64634,0,0,0
0.0149,0.3536,0.370533,1.36394,1.31967,0,0,0,-9.01804,0,14.2254,-4.06065,0,0,0
0.015,0.3536,0.370684,1.36394,1.31933,0,0,0,-8.99127,0,14.3614,-3.47776,0,0,0
0.0151,0.3536,0.370835,1.36394,1.31898,0,0,0,-8.96351,0,14.4965,-2.89739,0,0,0
0.0152,0.3536,0.370985,1.36394,1.31864,0,0,0,-8.93477,0,14.6306,-2.32004,0,0,0
0.0153,0.3536,0.371134,1.36394,1.31831,0,0,0,-8.90507,0,14.7637,-1.74563,0,0,0
0.0154,0.3536,0.371283,1.36394,1.31797,0,0,0,-8.8744,0,14.8958,-1.17395,0,0,0
0.0155,0.3536,0.371431,1.36394,1.31764,0,0,0,-8.84278,0,15.0268,-0.605307,0,0,0
0.0156,0.3536,0.371579,1.36394,1.31732,0,0,0,-8.81022,0,15.1568,-0.0397305,0,0,0
0.0157,0.3536,0.371726,1.36394,1.31699,0,0,0,-8.77672,0,15.2856,0.522798,0,0,0
0.0158,0.3536,0.371873,1.36394,1.31667,0,0,0,-8.74231,0,15.4133,1.08206,0,0,0
0.0159,0.3536,0.372019,1.36394,1.31635,0,0,0,-8.70697,0,15.5399,1.63814,0,0,0
0.016,0.3536,0.372164,1.36394,1.31604,0,0,0,-8.67074,0,15.6652,2.19085,0,0,0
0.0161,0.3536,0.372308,1.36394,1.31573,0,0,0,-8.63361,0,15.7894,2.74058,0,0,0
0.0162,0.3536,0.372452,1.36394,1.31542,0,0,0,-8.59559,0,15.9124,3.28652,0,0,0
0.0163,0.3536,0.372595,1.36394,1.31512,0,0,0,-8.55669,0,16.0341,3.82925,0,0,0
0.0164,0.3536,0.372737,1.36394,1.31482,0,0,0,-8.51693,0,16.1546,4.36852,0,0,0
0.0165,0.3536,0.372879,1.36394,1.31452,0,0,0,-8.47632,0,16.2738,4.90418,0,0,0
0.0166,0.3536,0.37302,1.36394,1.31423,0,0,0,-8.43486,0,16.3916,5.4361,0,0,0
0.0167,0.3536,0.37316,1.36394,1.31394,0,0,0,-8.39256,0,16.5082,5.96474,0,0,0
0.0168,0.3536,0.373299,1.36394,1.31365,0,0,0,-8.34944,0,16.6233,6.48933,0,0,0
0.0169,0.3536,0.373438,1.36394,1.31337,0,0,0,-8.3055,0,16.7371,7.01043,0,0,0
0.017,0.3536,0.373575,1.36394,1.31309,0,0,0,-8.26075,0,16.8495,7.5276,0,0,0
0.0171,0.3536,0.373712,1.36394,1.31282,0,0,0,-8.21521,0,16.9605,8.04108,0,0,0
0.0172,0.3536,0.373849,1.36394,1.31255,0,0,0,-8.16888,0,17.0701,8.55081,0,0,0
0.0173,0.3536,0.373984,1.36394,1.31229,0,0,0,-8.12178,0,17.1782,9.05662,0,0,0
0.0174,0.3536,0.374118,1.36394,1.31202,0,0,0,-8.07391,0,17.2848,9.55828,0,0,0
0.0175,0.3536,0.374252,1.36394,1.31177,0,0,0,-8.02529,0,17.39,10.056,0,0,0
0.0176,0.3536,0.374384,1.36394,1.31151,0,0,0,-7.97592,0,17.4936,10.5497,0,0,0
0.0177,0.3536,0.374516,1.36394,1.31126,0,0,0,-7.92582,0,17.5957,11.0394,0,0,0
0.0178,0.3536,0.374647,1.36394,1.31102,0,0,0,-7.875,0,17.6963,11.525,0,0,0
0.0179,0.3536,0.374777,1.36394,1.31078,0,0,0,-7.82346,0,17.7953,12.0064,0,0,0
0.018,0.3536,0.374906,1.36394,1.31054,0,0,0,-7.77122,0,17.8926,12.4837,0,0,0
0.0181,0.3536,0.375034,1.36394,1.31031,0,0,0,-7.71828,0,17.9884,12.9566,0,0,0
0.0182,0.3536,0.375161,1.36394,1.31008,0,0,0,-7.66467,0,18.0826,13.4255,0,0,0
0.0183,0.3536,0.375288,1.36394,1.30986,0,0,0,-7.61038,0,18.1751,13.89,0,0,0
0.0184,0.3536,0.375413,1.36394,1.30964,0,0,0,-7.55543,0,18.266,14.3502,0,0,0
0.0185,0.3536,0.375537,1.36394,1.30943,0,0,0,-7.49984,0,18.3552,14.8062,0,0,0
0.0186,0.3536,0.37566,1.36394,1.30922,0,0,0,-7.4436,0,18.4427,15.2575,0,0,0
0.0187,0.3536,0.375783,1.36394,1.30901,0,0,0,-7.38673,0,18.5285,15.7046,0,0,0
0.0188,0.3536,0.375904,1.36394,1.30881,0,0,0,-7.32925,0,18.6126,16.1472,0,0,0
0.0189,0.3536,0.376025,1.36394,1.30862,0,0,0,-7.27115,0,18.6949,16.5853,0,0,0
0.019,0.3536,0.376144,1.36394,1.30843,0,0,0,-7.21247,0,18.7755,17.019,0,0,0
0.0191,0.3536,0.376262,1.36394,1.30824,0,0,0,-7.15319,0,18.8543,17.4481,0,0,0
0.0192,0.3536,0.376379,1.36394,1.30806,0,0,0,-7.09334,0,18.9313,17.8725,0,0,0
0.0193,0.3536,0.376496,1.36394,1.30788,0,0,0,-7.03292,0,19.0066,18.2924,0,0,0
0.0194,0.3536,0.376611,1.36394,1.30771,0,0,0,-6.97195,0,19.08,18.7079,0,0,0
0.0195,0.3536,0.376725,1.36394,1.30754,0,0,0,-6.91044,0,19.1516,19.1186,0,0,0
0.0196,0.3536,0.376838,1.36394,1.30738,0,0,0,-6.84839,0,19.2213,19.5246,0,0,0
0.0197,0.3536,0.37695,1.36394,1.30723,0,0,0,-6.78583,0,19.2892,19.9259,0,0,0
0.0198,0.3536,0.377061,1.36394,1.30707,0,0,0,-6.72275,0,19.3553,20.3227,0,0,0
0.0199,0.3536,0.377171,1.36394,1.30693,0,0,0,-6.65917,0,19.4194,20.7146,0,0,0
0.02,0.3536,0.37728,1.36394,1.30678,0,0,0,-6.5951,0,19.4816,21.1018,0,0,0
0.0201,0.3536,0.377387,1.36394,1.30665,0,0,0,-6.53055,0,19.542,21.4842,0,0,0
0.0202,0.3536,0.377494,1.36394,1.30651,0,0,0,-6.46553,0,19.6004,21.8617,0,0,0
0.0203,0.3536,0.377599,1.36394,1.30639,0,0,0,-6.40006,0,19.6569,22.2345,0,0,0
0.0204,0.3536,0.377704,1.36394,1.30626,0,0,0,-6.33414,0,19.7114,22.6025,0,0,0
0.0205,0.3536,0.377807,1.36394,1.30615,0,0,0,-6.26786,0,19.7641,22.9657,0,0,0
0.0206,0.3536,0.377909,1.36394,1.30603,0,0,0,-6.20146,0,19.8147,23.324,0,0,0
0.0207,0.3536,0.37801,1.36394,1.30593,0,0,0,-6.13464,0,19.8634,23.6775,0,0,0
0.0208,0.3536,0.37811,1.36394,1.30583,0,0,0,-6.06741,0,19.9101,24.026,0,0,0
0.0209,0.3536,0.378209,1.36394,1.30573,0,0,0,-6.00017,0,19.9548,24.3698,0,0,0
0.021,0.3536,0.378306,1.36394,1.30564,0,0,0,-5.93485,0,19.9975,24.7084,0,0,94.9526
0.0211,0.3536,0.378402,1.36394,1.30555,0,0,-1.41403,-5.77392,0,1708.24,869.143,1,3,258.69
0.0212,0.3536,0.378495,1.36394,1.30546,0,0,-1.41403,-5.61236,0,1647.78,839.219,1,0,249.464
0.0213,0.3536,0.378585,1.36394,1.30539,0,0,-1.41403,-5.45149,0,1587.04,809.146,1,0,249.63
0.0214,0.3536,0.378673,1.36394,1.30532,0,0,-1.41403,-5.2913,0,1526.51,779.173,1,0,249.912
0.0215,0.3536,0.378758,1.36394,1.30526,0,0,-1.41403,-5.13182,0,1466.21,749.303,1,0,250.29
0.0216,0.3536,0.378841,1.36394,1.30521,0,0,-1.41403,-4.97301,0,1406.14,719.537,1,0,250.604
0.0217,0.3536,0.378921,1.36394,1.30516,0,0,-1.41403,-4.81484,0,1346.28,689.872,1,0,250.784
0.0218,0.3536,0.378998,1.36394,1.30512,0,0,-1.41403,-4.6573,0,1286.63,660.304,1,0,250.845
0.0219,0.3536,0.379072,1.36394,1.30509,0,0,-1.41403,-4.50037,0,1227.19,630.829,1,0,250.799
0.022,0.3536,0.379145,1.36394,1.30506,0,0,-1.41403,-4.34402,0,1167.94,601.444,1,0,250.657
0.0221,0.3536,0.379214,1.36394,1.30505,0,0,-1.41403,-4.18825,0,1108.89,572.146,1,0,250.435
0.0222,0.3536,0.379281,1.36394,1.30504,0,0,-1.41403,-4.03305,0,1050.02,542.934,1,0,250.195
0.0223,0.3536,0.379346,1.36394,1.30503,0,0,-1.41403,-3.87841,0,991.345,513.808,1,0,249.955
0.0224,0.3536,0.379407,1.36394,1.30504,0,0,-1.41403,-3.72434,0,932.854,484.767,1,0,249.715
0.0225,0.3536,0.379467,1.36394,1.30505,0,0,-1.41403,-3.57082,0,874.55,455.812,1,0,249.474
0.0226,0.3536,0.379524,1.36394,1.30507,0,0,-1.41403,-3.41786,0,816.434,426.943,1,0,249.233
0.0227,0.3536,0.379578,1.36394,1.30509,0,0,-1.41403,-3.26545,0,758.506,398.16,1,0,248.991
0.0228,0.3536,0.37963,1.36394,1.30513,0,0,-1.41403,-3.1136,0,700.765,369.462,1,0,248.749
0.0229,0.3536,0.379679,1.36394,1.30517,0,0,-1.41403,-2.96228,0,643.211,340.85,1,0,248.507
0.023,0.3536,0.379726,1.36394,1.30521,0,0,-1.41403,-2.81151,0,585.845,312.324,1,0,248.264
0.0231,0.3536,0.379771,1.36394,1.30527,0,0,-1.41403,-2.66127,0,528.666,283.883,1,0,248.021
0.0232,0.3536,0.379813,1.36394,1.30533,0,0,-1.41403,-2.51157,0,471.674,255.528,1,0,247.777
0.0233,0.3536,0.379853,1.36394,1.3054,0,0,-1.41403,-2.3624,0,414.868,227.259,1,0,247.533
0.0234,0.3536,0.37989,1.36394,1.30547,0,0,-1.41403,-2.21376,0,358.25,199.075,1,0,247.288
0.0235,0.3536,0.379925,1.36394,1.30555,0,0,-1.41403,-2.06564,0,301.818,170.977,1,0,247.043
0.0236,0.3536,0.379957,1.36394,1.30564,0,0,-1.41403,-1.91805,0,245.573,142.964,1,0,246.798
0.0237,0.3536,0.379987,1.36394,1.30574,0,0,-1.41403,-1.77098,0,189.514,115.037,1,0,246.606
0.0238,0.3536,0.380015,1.36394,1.30584,0,0,-1.41403,-1.64742,0,133.644,87.1972,1,0,239.218
0.0239,0.3536,0.380041,1.36394,1.30595,0,0,-1.41403,-1.56109,0,86.7026,63.8141,1,0,201.11
0.024,0.3536,0.380066,1.36394,1.30606,0,0,-1.41403,-1.49173,0,53.8979,47.4944,1,0,131.915
0.0241,0.3536,0.380089,1.36394,1.30617,0,0,-1.41403,-1.43625,0,27.5397,34.3938,1,0,78.2493
0.0242,0.3536,0.380112,1.36394,1.30629,0,0,-1.41403,-1.39186,0,6.45202,23.9252,1,0,35.5233
0.0243,0.3536,0.380135,1.36394,1.3064,0,0,-1.41403,-1.35645,0,-10.421,15.5615,1,0,2.13839
0.0244,0.353536,0.380157,-4.37114e-08,1.30652,-2.00804e-11,0,-1.35645,-1.33712,0,-672.42,-248.789,2,4,315.189
0.0245,0.3536,0.380178,-4.37114e-08,1.30663,-2.00804e-11,0,-1.41403,-1.30098,0,-31.2368,5.29368,1,3,29.2152
0.0246,0.3536,0.380199,-4.37114e-08,1.30674,-2.00804e-11,0,-1.41403,-1.25797,0,-44.9772,-1.50883,1,0,59.4122
